# Model Roll	Model Pitch 	Ref Roll 	Ref Pitch
9.168243408203125000e+01	-8.917095184326171875e+01	4.620000784192084353e+01	-6.374988864188053128e+01
9.022042846679687500e+01	-8.855857849121093750e+01	4.489000705773145228e+01	-6.331989977769117672e+01
8.900670623779296875e+01	-8.791974639892578125e+01	4.358000635196100347e+01	-6.288990979992072283e+01
8.800584411621093750e+01	-8.726837158203125000e+01	4.227000571676762775e+01	-6.245991881992747352e+01
8.717535400390625000e+01	-8.661235809326171875e+01	4.096000514509353962e+01	-6.202992693793338219e+01
8.647267913818359375e+01	-8.595470428466796875e+01	3.965000463058689206e+01	-6.159993424413879382e+01
8.585936737060546875e+01	-8.529499053955078125e+01	3.834000416753092821e+01	-6.116994081972367781e+01
8.530293273925781250e+01	-8.463075256347656250e+01	3.703000375078048734e+01	-6.073994673774998887e+01
8.477741241455078125e+01	-8.395858764648437500e+01	3.572000337570508322e+01	-6.030995206397370367e+01
8.426299285888671875e+01	-8.327494812011718750e+01	3.441000303813722638e+01	-5.987995685757511666e+01
8.374514770507812500e+01	-8.257653045654296875e+01	3.310000273432619622e+01	-5.944996117181635498e+01
8.321377563476562500e+01	-8.186053466796875000e+01	3.179000246089622905e+01	-5.901996505463351639e+01
8.266217803955078125e+01	-8.112464141845703125e+01	3.048000221480926442e+01	-5.858996854916896524e+01
8.208631134033203125e+01	-8.036705780029296875e+01	2.917000199333103794e+01	-5.815997169425092750e+01
8.148395538330078125e+01	-7.958638763427734375e+01	2.786000179400056709e+01	-5.772997452482456993e+01
8.085421752929687500e+01	-7.878157043457031250e+01	2.655000161460316832e+01	-5.729997707234085880e+01
8.019705963134765625e+01	-7.795180511474609375e+01	2.524000145314552057e+01	-5.686997936510560692e+01
7.951294708251953125e+01	-7.709650421142578125e+01	2.393000130783358870e+01	-5.643998142859378930e+01
7.880261230468750000e+01	-7.621520996093750000e+01	2.262000117705287394e+01	-5.600998328573307816e+01
7.806688690185546875e+01	-7.530760192871093750e+01	2.131000105935029865e+01	-5.557998495715850851e+01
7.730661010742187500e+01	-7.437348175048828125e+01	2.000000095341790640e+01	-5.514998646144146477e+01
7.652254486083984375e+01	-7.341272735595703125e+01	1.869000085807875067e+01	-5.471998781529608635e+01
7.571536254882812500e+01	-7.242533874511718750e+01	1.738000077227352236e+01	-5.428998903376513852e+01
7.488560485839843750e+01	-7.141139984130859375e+01	1.607000069504887207e+01	-5.385999013038728833e+01
7.403372955322265625e+01	-7.037115478515625000e+01	1.476000062554660808e+01	-5.342999111734737738e+01
7.316004943847656250e+01	-6.930494689941406250e+01	1.345000056299464397e+01	-5.299999200561133961e+01
7.226480865478515625e+01	-6.821329498291015625e+01	1.214000050669783803e+01	-5.256999280504898309e+01
7.134817504882812500e+01	-6.709685516357421875e+01	1.083000045603076877e+01	-5.213999352454283809e+01
7.041022491455078125e+01	-6.595646667480468750e+01	9.520000410430396798e+00	-5.170999417208736304e+01
6.945098114013671875e+01	-6.479314422607421875e+01	8.210000369390076713e+00	-5.127999475487742131e+01
6.847045135498046875e+01	-6.360811996459960938e+01	6.900000332453740448e+00	-5.084999527938852282e+01
6.746859741210937500e+01	-6.240282821655273438e+01	5.590000299211021151e+00	-5.041999575144846091e+01
6.644533538818359375e+01	-6.117891311645507812e+01	4.280000269292566273e+00	-4.998999617630244785e+01
6.540062713623046875e+01	-5.993825149536132812e+01	2.970000242365969711e+00	-4.955999655867094589e+01
6.433435821533203125e+01	-5.868291091918945312e+01	1.660000218132005712e+00	-4.912999690280256715e+01
6.324647140502929688e+01	-5.741520690917968750e+01	3.500001963214716127e-01	-4.869999721252109026e+01
6.213689041137695312e+01	-5.613764572143554688e+01	-9.599998233079652943e-01	-4.826999749126783001e+01
6.100556945800781250e+01	-5.485297012329101562e+01	-2.269999840974516570e+00	-4.783999774213987877e+01
5.985247039794921875e+01	-5.356404113769531250e+01	-3.579999856874409581e+00	-4.740999796792473830e+01
5.866915512084960938e+01	-5.230685043334960938e+01	-4.889999871184330438e+00	-4.697999817113101528e+01
5.745222473144531250e+01	-5.108096313476562500e+01	-6.199999884063256417e+00	-4.654999835401675057e+01
5.620238113403320312e+01	-4.988368225097656250e+01	-7.509999895654286384e+00	-4.611999851861384059e+01
5.492100524902343750e+01	-4.871391296386718750e+01	-8.819999906086170682e+00	-4.568999866675122945e+01
5.360964584350585938e+01	-4.757136917114257812e+01	-1.012999991547493295e+01	-4.525999880007486809e+01
5.227003097534179688e+01	-4.645639801025390625e+01	-1.143999992392479648e+01	-4.482999892006623099e+01
4.962165451049804688e+01	-4.534552764892578125e+01	-1.274999993152970212e+01	-4.439999902805840293e+01
4.387362670898437500e+01	-4.387264633178710938e+01	-1.377799993837406944e+01	-4.409899912525130361e+01
3.569277572631835938e+01	-4.208765029907226562e+01	-1.455219994453398336e+01	-4.391409921272497741e+01
2.610977745056152344e+01	-4.014962005615234375e+01	-1.509797995007794214e+01	-4.383368929145134985e+01
1.639750862121582031e+01	-3.821646118164062500e+01	-1.543818195506750790e+01	-4.384732036230493435e+01
7.611036300659179688e+00	-3.639399337768554688e+01	-1.559336375955807164e+01	-4.394558832607313548e+01
2.611864209175109863e-01	-3.471453094482421875e+01	-1.558202738359957351e+01	-4.412002949346462799e+01
-5.605221748352050781e+00	-3.320774459838867188e+01	-1.542082464523699947e+01	-4.436302654411687030e+01
-1.019025516510009766e+01	-3.188278388977050781e+01	-1.512474218071061749e+01	-4.466772388970393592e+01
-1.377547073364257812e+01	-3.072235870361328125e+01	-1.470726796263691760e+01	-4.502795150073234254e+01
-1.674696922302246094e+01	-2.963004684448242188e+01	-1.418054116637060247e+01	-4.543815635065789138e+01
-1.917008018493652344e+01	-2.858362579345703125e+01	-1.355548704973091212e+01	-4.589334071559093076e+01
-2.113206672668457031e+01	-2.759272766113281250e+01	-1.284193834475512475e+01	-4.638900664403057306e+01
-2.264891624450683594e+01	-2.667115020751953125e+01	-1.204874451027693105e+01	-4.692110597962631147e+01
-2.380641174316406250e+01	-2.581851577758789062e+01	-1.118387005924656030e+01	-4.748599538166240563e+01
-2.469203758239746094e+01	-2.503155326843261719e+01	-1.025448305331929255e+01	-4.808039584349503315e+01
-2.536828041076660156e+01	-2.430824089050292969e+01	-9.267034747984745024e+00	-4.870135625914436162e+01
-2.588135910034179688e+01	-2.364674949645996094e+01	-8.227331273183594362e+00	-4.934622063322873942e+01
-2.626525688171386719e+01	-2.304528808593750000e+01	-7.140598145862615986e+00	-5.001259856990464669e+01
-2.654513549804687500e+01	-2.250201416015625000e+01	-6.011538331273658109e+00	-5.069833871291292837e+01
-2.673981094360351562e+01	-2.201505661010742188e+01	-4.844384498143599949e+00	-5.140150484162047206e+01
-2.686364746093750000e+01	-2.158251762390136719e+01	-3.642946048326592301e+00	-5.212035435745723788e+01
-2.692790412902832031e+01	-2.120248985290527344e+01	-2.410651443491309998e+00	-5.285331892171025459e+01
-2.694170379638671875e+01	-2.087312316894531250e+01	-1.150586299139570778e+00	-5.359898702953805127e+01
-2.691269683837890625e+01	-2.059260559082031250e+01	1.344723307769901954e-01	-5.435608832658309808e+01
-2.684757995605468750e+01	-2.035918998718261719e+01	1.442025097701911118e+00	-5.512347949392352575e+01
-2.675237655639648438e+01	-2.017117691040039062e+01	2.769822587934376745e+00	-5.590013154453001221e+01
-2.663269042968750000e+01	-2.002694320678710938e+01	4.115840329143631848e+00	-5.668511839007571496e+01
-2.649384307861328125e+01	-1.992492294311523438e+01	5.478256296231966971e+00	-5.747760655106691274e+01
-2.634095954895019531e+01	-1.986355590820312500e+01	6.855430666611464829e+00	-5.827684589595894948e+01
-2.617899513244628906e+01	-1.984135246276855469e+01	8.245887599952958169e+00	-5.908216130636177610e+01
-2.601280403137207031e+01	-1.985680580139160156e+01	9.648298839960368412e+00	-5.989294517572437826e+01
-2.584709167480468750e+01	-1.990841484069824219e+01	1.106146895596698165e+01	-6.070865065815064554e+01
-2.568641471862792969e+01	-1.999466133117675781e+01	1.248432206037291081e+01	-6.152878559233443667e+01
-2.553518867492675781e+01	-2.011400413513183594e+01	1.391588985433826231e+01	-6.235290703309971150e+01
-2.539761352539062500e+01	-2.026484870910644531e+01	1.535530086890708290e+01	-6.318061632978844244e+01
-2.527769088745117188e+01	-2.044556617736816406e+01	1.680177078201900898e+01	-6.401155469680826116e+01
-2.517916870117187500e+01	-2.065445137023925781e+01	1.825459370381975788e+01	-6.484539922712625071e+01
-2.510553359985351562e+01	-2.088975143432617188e+01	1.971313433344046828e+01	-6.568185930441229914e+01
-2.505998802185058594e+01	-2.114963722229003906e+01	2.117682090009906304e+01	-6.652067337396984215e+01
-2.504542732238769531e+01	-2.143221092224121094e+01	2.264513881009178320e+01	-6.736160603657157253e+01
-2.506446456909179688e+01	-2.173551559448242188e+01	2.411762492908520628e+01	-6.820444543291306161e+01
-2.511934852600097656e+01	-2.205752944946289062e+01	2.559386243617937495e+01	-6.904900088962052962e+01
-2.521204757690429688e+01	-2.239617538452148438e+01	2.707347619256411164e+01	-6.989510080065714703e+01
-2.534417915344238281e+01	-2.274930763244628906e+01	2.855612857331031051e+01	-7.074259072059022913e+01
-2.551706886291503906e+01	-2.311475563049316406e+01	3.004151571598191595e+01	-7.159133164852993048e+01
-2.573169517517089844e+01	-2.349029731750488281e+01	3.152936414438634571e+01	-7.244119848367563463e+01
-2.598876571655273438e+01	-2.387368774414062500e+01	3.301942772995030850e+01	-7.329207863530677969e+01
-2.628863716125488281e+01	-2.426266098022460938e+01	3.451148495695787233e+01	-7.414387077177482865e+01
-2.663141059875488281e+01	-2.465494728088378906e+01	3.600533646126473286e+01	-7.499648369459617925e+01
-2.701687240600585938e+01	-2.504827117919921875e+01	3.750080281514092206e+01	-7.584983532513523130e+01
-2.744451332092285156e+01	-2.544038391113281250e+01	3.899772253362951346e+01	-7.670385179262038378e+01
-2.791355323791503906e+01	-2.582904815673828125e+01	4.049595028026919863e+01	-7.755846661335714032e+01
-2.842294502258300781e+01	-2.621206283569335938e+01	4.199535525224496979e+01	-7.841361995202015578e+01
-2.897136497497558594e+01	-2.658728981018066406e+01	4.349581972702311816e+01	-7.926925795681690090e+01
-2.955722999572753906e+01	-2.695264625549316406e+01	4.499723775432344297e+01	-8.012533216113403967e+01
-3.017870903015136719e+01	-2.730611419677734375e+01	4.649951397889375926e+01	-8.098179894501942044e+01
-3.083375167846679688e+01	-2.764577293395996094e+01	4.800256258100700535e+01	-8.183861905051632846e+01
-3.152006721496582031e+01	-2.796979141235351562e+01	4.950630632290896926e+01	-8.269575714546344614e+01
-3.223520278930664062e+01	-2.827644920349121094e+01	5.101067569062073659e+01	-8.355318143091587046e+01
-3.297649002075195312e+01	-2.856415176391601562e+01	5.251560812156133551e+01	-8.441086328782306225e+01
-3.374115753173828125e+01	-2.883142471313476562e+01	5.402104730940781252e+01	-8.526877695903949927e+01
-3.452629089355468750e+01	-2.907693481445312500e+01	5.552694257846964376e+01	-8.612689926313422006e+01
-3.532887268066406250e+01	-2.929949760437011719e+01	5.703324832062534000e+01	-8.698520933681962219e+01
-3.614586257934570312e+01	-2.949807167053222656e+01	5.853992348856540673e+01	-8.784368840313632631e+01
-3.697415542602539062e+01	-2.967177391052246094e+01	6.004693113971151774e+01	-8.870231956282150065e+01
-3.781066894531250000e+01	-2.981989288330078125e+01	6.155423802574305370e+01	-8.956108760653816603e+01
-3.865232467651367188e+01	-2.994186973571777344e+01	-1.169381857768286324e+02	-8.958002115411693467e+01
-3.949610137939453125e+01	-3.003730773925781250e+01	-1.154303671991430775e+02	-8.872101903870654382e+01
-4.033908081054687500e+01	-3.010597801208496094e+01	-1.139223304792260762e+02	-8.786191713483704291e+01
-4.117840194702148438e+01	-3.014781951904296875e+01	-1.124140974313007888e+02	-8.700272542135454046e+01
-4.201131820678710938e+01	-3.016291427612304688e+01	-1.109056876881680580e+02	-8.614345287922026273e+01
-4.283522415161132812e+01	-3.015152549743652344e+01	-1.093971189193486140e+02	-8.528410759129948815e+01
-4.364762496948242188e+01	-3.011403465270996094e+01	-1.078884070274110769e+02	-8.442469683217069587e+01
-4.444614791870117188e+01	-3.005099868774414062e+01	-1.063795663246673229e+02	-8.356522714895491788e+01
-4.522858428955078125e+01	-2.996309471130371094e+01	-1.048706096921978883e+02	-8.270570443406073480e+01
-4.599284362792968750e+01	-2.985114097595214844e+01	-1.033615487229753995e+02	-8.184613399065585781e+01
-4.673698043823242188e+01	-2.971606636047363281e+01	-1.018523938506752273e+02	-8.098652059159159933e+01
-4.745940017700195312e+01	-2.955926895141601562e+01	-1.003431544656050818e+02	-8.012686853243369001e+01
-4.819475173950195312e+01	-2.943907928466796875e+01	-9.883383901904196023e+01	-7.926718167919165126e+01
-4.892397308349609375e+01	-2.934337806701660156e+01	-9.732445511713507358e+01	-7.840746351127383207e+01
-4.963643646240234375e+01	-2.926360511779785156e+01	-9.581500960541886514e+01	-7.754771716014771243e+01
-5.032520294189453125e+01	-2.919401741027832031e+01	-9.430550864487433671e+01	-7.668794544413424319e+01
-5.098597717285156250e+01	-2.913082885742187500e+01	-9.279595778038425635e+01	-7.582815089972200440e+01
-5.161611175537109375e+01	-2.907159423828125000e+01	-9.128636200234321052e+01	-7.496833580975112454e+01
-5.221402740478515625e+01	-2.901476669311523438e+01	-8.977672580210624176e+01	-7.410850222877729720e+01
-5.277872848510742188e+01	-2.895943832397460938e+01	-8.826705322189297931e+01	-7.324865200590090808e+01
-5.330962753295898438e+01	-2.890511894226074219e+01	-8.675734789970107386e+01	-7.238878680531213661e+01
-5.380635070800781250e+01	-2.885160636901855469e+01	-8.524761310972836270e+01	-7.152890812478210592e+01
-5.426865768432617188e+01	-2.879890632629394531e+01	-8.373785179875285678e+01	-7.066901731230521477e+01
-5.469640350341796875e+01	-2.874712562561035156e+01	-8.222806661887493362e+01	-6.980911558107591475e+01
-5.508951568603515625e+01	-2.869648742675781250e+01	-8.071825995698476675e+01	-6.894920402296955331e+01
-5.544797134399414062e+01	-2.864723396301269531e+01	-7.920843396128361746e+01	-6.808928362067392470e+01
-5.577178955078125000e+01	-2.859966659545898438e+01	-7.769859056515262807e+01	-6.722935525860775385e+01
-5.606108093261718750e+01	-2.855407905578613281e+01	-7.618873150863470300e+01	-6.636941973274815609e+01
-5.631599426269531250e+01	-2.851076316833496094e+01	-7.467885835776858983e+01	-6.550947775947452101e+01
-5.653673171997070312e+01	-2.847002792358398438e+01	-7.316897252198906187e+01	-6.464952998352831059e+01
-5.672357559204101562e+01	-2.843214416503906250e+01	-7.165907526978752173e+01	-6.378957698517666586e+01
-5.687688064575195312e+01	-2.839739608764648438e+01	-7.014916774280612799e+01	-6.292961928666034055e+01
-5.699704742431640625e+01	-2.836601829528808594e+01	-6.863925096852291574e+01	-6.206965735799549577e+01
-5.708455657958984375e+01	-2.833824920654296875e+01	-6.712932587166800147e+01	-6.120969162219714121e+01
-5.713993072509765625e+01	-2.831428718566894531e+01	-6.561939328449854258e+01	-6.034972245997856533e+01
-5.716374206542968750e+01	-2.829431343078613281e+01	-6.410945395604601060e+01	-5.948975021398191387e+01
-5.715662002563476562e+01	-2.827847290039062500e+01	-6.259950856043873557e+01	-5.862977519258499370e+01
-5.711923980712890625e+01	-2.826690292358398438e+01	-6.108955770439217048e+01	-5.776979767332780824e+01
-5.705231475830078125e+01	-2.825971412658691406e+01	-5.957960193395027204e+01	-5.690981790599635559e+01
-5.695659637451171875e+01	-2.825697898864746094e+01	-5.806964174055259775e+01	-5.604983611539793742e+01
-5.683285522460937500e+01	-2.825877189636230469e+01	-5.655967756649471312e+01	-5.518985250385940589e+01
-5.668189239501953125e+01	-2.826512718200683594e+01	-5.504970980984263207e+01	-5.432986725347477375e+01
-5.650452804565429688e+01	-2.827605628967285156e+01	-5.353973882885576785e+01	-5.346988052812862691e+01
-5.630158996582031250e+01	-2.829155349731445312e+01	-5.202976494596754975e+01	-5.260989247531706781e+01
-5.607390594482421875e+01	-2.831162071228027344e+01	-5.051978845136812879e+01	-5.174990322778658225e+01
-5.582232284545898438e+01	-2.833620262145996094e+01	-4.900980960622867144e+01	-5.088991290500917586e+01
-5.554768753051757812e+01	-2.836525726318359375e+01	-4.749982864560316642e+01	-5.002992161450958974e+01
-5.525083160400390625e+01	-2.839871406555175781e+01	-4.598984578104022347e+01	-4.916992945305992890e+01
-5.493257522583007812e+01	-2.843649482727050781e+01	-4.447986120293355583e+01	-4.830993650775530313e+01
-5.459373855590820312e+01	-2.847850227355957031e+01	-4.296987508263759281e+01	-4.744994285698104619e+01
-5.423511505126953125e+01	-2.852464866638183594e+01	-4.145988757437118011e+01	-4.658994857128421074e+01
